NG feed,NG fuel,Water,Air,PSA recovery,H2,Efficiency
38.07504,1.3666716,136.1941596,273.28,71,124.1,68.7
38.07504,1.4014116,136.1941596,273.28,85,148.5,82.1
38.07504,1.4014116,136.1941596,273.28,83,145,80.2
38.07504,1.4014116,136.1941596,273.28,81,141.5,78.2
38.07504,1.4014116,136.1941596,273.28,79,138,76.3
38.07504,1.4014116,136.1941596,273.28,77,134.5,74.4
38.07504,1.4014116,136.1941596,273.28,75,131.1,72.5
38.07504,1.4014116,136.1941596,273.28,73,127.6,70.6
38.07504,1.4014116,136.1941596,273.28,71,124.1,68.6
38.07504,1.4361516,136.1941596,273.28,85,148.5,82
38.07504,1.4361516,136.1941596,273.28,83,145,80.1
38.07504,1.4361516,136.1941596,273.28,81,141.5,78.2
38.07504,1.4361516,136.1941596,273.28,79,138,76.2
38.07504,1.4361516,136.1941596,273.28,77,134.5,74.3
38.07504,1.4361516,136.1941596,273.28,75,131.1,72.4
38.07504,1.4361516,136.1941596,273.28,73,127.6,70.5
38.07504,1.4361516,136.1941596,273.28,71,124.1,68.6
38.07504,1.1929716,136.1941596,277.76,85,148.5,82.5
38.07504,1.1929716,136.1941596,277.76,83,145,80.6
38.07504,1.1929716,136.1941596,277.76,81,141.5,78.7
38.07504,1.1929716,136.1941596,277.76,79,138,76.7
38.07504,1.1929716,136.1941596,277.76,77,134.5,74.8
38.07504,1.1929716,136.1941596,277.76,75,131.1,72.9
38.07504,1.1929716,136.1941596,277.76,73,127.6,70.9
38.07504,1.1929716,136.1941596,277.76,71,124.1,69
38.07504,1.2277116,136.1941596,277.76,85,148.5,82.5
38.07504,1.2277116,136.1941596,277.76,83,145,80.5
38.07504,1.2277116,136.1941596,277.76,81,141.5,78.6
38.07504,1.2277116,136.1941596,277.76,79,138,76.6
38.07504,1.2277116,136.1941596,277.76,77,134.5,74.7
38.07504,1.2277116,136.1941596,277.76,75,131.1,72.8
38.07504,1.2277116,136.1941596,277.76,73,127.6,70.9
38.07504,1.2277116,136.1941596,277.76,71,124.1,68.9
38.07504,1.2624516,136.1941596,277.76,85,148.5,82.4
38.07504,1.2624516,136.1941596,277.76,83,145,80.5
38.07504,1.2624516,136.1941596,277.76,81,141.5,78.5
38.07504,1.2624516,136.1941596,277.76,79,138,76.6
38.07504,1.2624516,136.1941596,277.76,77,134.5,74.6
38.07504,1.2624516,136.1941596,277.76,75,131.1,72.7
38.07504,1.2624516,136.1941596,277.76,73,127.6,70.8
38.07504,1.2624516,136.1941596,277.76,71,124.1,68.9
38.07504,1.2971916,136.1941596,277.76,85,148.5,82.3
38.07504,1.2971916,136.1941596,277.76,83,145,80.4
38.07504,1.2971916,136.1941596,277.76,81,141.5,78.4
38.07504,1.2971916,136.1941596,277.76,79,138,76.5
38.07504,1.2971916,136.1941596,277.76,77,134.5,74.6
38.07504,1.2971916,136.1941596,277.76,75,131.1,72.7
38.07504,1.2971916,136.1941596,277.76,73,127.6,70.7
38.07504,1.2971916,136.1941596,277.76,71,124.1,68.8
38.07504,1.3319316,136.1941596,277.76,85,148.5,82.3
38.07504,1.3319316,136.1941596,277.76,83,145,80.3
38.07504,1.3319316,136.1941596,277.76,81,141.5,78.4
38.07504,1.3319316,136.1941596,277.76,79,138,76.4
38.07504,1.3319316,136.1941596,277.76,77,134.5,74.5
38.07504,1.3319316,136.1941596,277.76,75,131.1,72.6
38.07504,1.3319316,136.1941596,277.76,73,127.6,70.7
38.07504,1.3319316,136.1941596,277.76,71,124.1,68.7
38.07504,1.3666716,136.1941596,277.76,85,148.5,82.2
38.07504,1.3666716,136.1941596,277.76,83,145,80.2
38.07504,1.3666716,136.1941596,277.76,81,141.5,78.3
38.07504,1.3666716,136.1941596,277.76,79,138,76.4
38.07504,1.3666716,136.1941596,277.76,77,134.5,74.4
38.07504,1.3666716,136.1941596,277.76,75,131.1,72.6
38.07504,1.3666716,136.1941596,277.76,73,127.6,70.6
38.07504,1.3666716,136.1941596,277.76,71,124.1,68.7
38.07504,1.4014116,136.1941596,277.76,85,148.5,82.1
38.07504,1.4014116,136.1941596,277.76,83,145,80.2
38.07504,1.4014116,136.1941596,277.76,81,141.5,78.2
38.07504,1.4014116,136.1941596,277.76,79,138,76.3
38.07504,1.4014116,136.1941596,277.76,77,134.5,74.4
38.07504,1.4014116,136.1941596,277.76,75,131.1,72.5
38.07504,1.4014116,136.1941596,277.76,73,127.6,70.6
38.07504,1.4014116,136.1941596,277.76,71,124.1,68.6
38.07504,1.4361516,136.1941596,277.76,85,148.5,82
38.07504,1.4361516,136.1941596,277.76,83,145,80.1
38.07504,1.4361516,136.1941596,277.76,81,141.5,78.2
38.07504,1.4361516,136.1941596,277.76,79,138,76.2
38.07504,1.4361516,136.1941596,277.76,77,134.5,74.3
38.07504,1.4361516,136.1941596,277.76,75,131.1,72.4
38.07504,1.4361516,136.1941596,277.76,73,127.6,70.5
38.07504,1.4361516,136.1941596,277.76,71,124.1,68.6
38.07504,1.1929716,136.1941596,282.24,85,148.5,82.5
38.07504,1.1929716,136.1941596,282.24,83,145,80.6
38.07504,1.1929716,136.1941596,282.24,81,141.5,78.7
38.07504,1.1929716,136.1941596,282.24,79,138,76.7
38.07504,1.1929716,136.1941596,282.24,77,134.5,74.8
38.07504,1.1929716,136.1941596,282.24,75,131.1,72.9
38.07504,1.1929716,136.1941596,282.24,73,127.6,70.9
38.07504,1.1929716,136.1941596,282.24,71,124.1,69
38.07504,1.2277116,136.1941596,282.24,85,148.5,82.5
38.07504,1.2277116,136.1941596,282.24,83,145,80.5
38.07504,1.2277116,136.1941596,282.24,81,141.5,78.6
38.07504,1.2277116,136.1941596,282.24,79,138,76.6
38.07504,1.2277116,136.1941596,282.24,77,134.5,74.7
38.07504,1.2277116,136.1941596,282.24,75,131.1,72.8
38.07504,1.2277116,136.1941596,282.24,73,127.6,70.9
38.07504,1.2277116,136.1941596,282.24,71,124.1,68.9
38.07504,1.2624516,136.1941596,282.24,85,148.5,82.4
38.07504,1.2624516,136.1941596,282.24,83,145,80.5
38.07504,1.2624516,136.1941596,282.24,81,141.5,78.5
38.07504,1.2624516,136.1941596,282.24,79,138,76.6
38.07504,1.2624516,136.1941596,282.24,77,134.5,74.6
38.07504,1.2624516,136.1941596,282.24,75,131.1,72.7
38.07504,1.2624516,136.1941596,282.24,73,127.6,70.8
38.07504,1.2624516,136.1941596,282.24,71,124.1,68.9
38.07504,1.2971916,136.1941596,282.24,85,148.5,82.3
38.07504,1.2971916,136.1941596,282.24,83,145,80.4
38.07504,1.2971916,136.1941596,282.24,81,141.5,78.4
38.07504,1.2971916,136.1941596,282.24,79,138,76.5
38.07504,1.2971916,136.1941596,282.24,77,134.5,74.6
38.07504,1.2971916,136.1941596,282.24,75,131.1,72.7
38.07504,1.2971916,136.1941596,282.24,73,127.6,70.7
38.07504,1.2971916,136.1941596,282.24,71,124.1,68.8
38.07504,1.3319316,136.1941596,282.24,85,148.5,82.3
38.07504,1.3319316,136.1941596,282.24,83,145,80.3
38.07504,1.3319316,136.1941596,282.24,81,141.5,78.4
38.07504,1.3319316,136.1941596,282.24,79,138,76.4
38.07504,1.3319316,136.1941596,282.24,77,134.5,74.5
38.07504,1.3319316,136.1941596,282.24,75,131.1,72.6
38.07504,1.3319316,136.1941596,282.24,73,127.6,70.7
38.07504,1.3319316,136.1941596,282.24,71,124.1,68.7
38.07504,1.3666716,136.1941596,282.24,85,148.5,82.2
38.07504,1.3666716,136.1941596,282.24,83,145,80.2
38.07504,1.3666716,136.1941596,282.24,81,141.5,78.3
38.07504,1.3666716,136.1941596,282.24,79,138,76.4
38.07504,1.3666716,136.1941596,282.24,77,134.5,74.4
38.07504,1.3666716,136.1941596,282.24,75,131.1,72.6
38.07504,1.3666716,136.1941596,282.24,73,127.6,70.6
38.07504,1.3666716,136.1941596,282.24,71,124.1,68.7
38.07504,1.4014116,136.1941596,282.24,85,148.5,82.1
38.07504,1.4014116,136.1941596,282.24,83,145,80.2
38.07504,1.4014116,136.1941596,282.24,81,141.5,78.2
38.07504,1.4014116,136.1941596,282.24,79,138,76.3
38.07504,1.4014116,136.1941596,282.24,77,134.5,74.4
38.07504,1.4014116,136.1941596,282.24,75,131.1,72.5
38.07504,1.4014116,136.1941596,282.24,73,127.6,70.6
38.07504,1.4014116,136.1941596,282.24,71,124.1,68.6
38.07504,1.4361516,136.1941596,282.24,85,148.5,82
38.07504,1.4361516,136.1941596,282.24,83,145,80.1
38.07504,1.4361516,136.1941596,282.24,81,141.5,78.2
38.07504,1.4361516,136.1941596,282.24,79,138,76.2
38.07504,1.4361516,136.1941596,282.24,77,134.5,74.3
38.07504,1.4361516,136.1941596,282.24,75,131.1,72.4
38.07504,1.4361516,136.1941596,282.24,73,127.6,70.5
38.07504,1.4361516,136.1941596,282.24,71,124.1,68.6
38.07504,1.1929716,136.1941596,286.72,85,148.5,82.5
38.07504,1.1929716,136.1941596,286.72,83,145,80.6
38.07504,1.1929716,136.1941596,286.72,81,141.5,78.7
38.07504,1.1929716,136.1941596,286.72,79,138,76.7
38.07504,1.1929716,136.1941596,286.72,77,134.5,74.8
38.07504,1.1929716,136.1941596,286.72,75,131.1,72.9
38.07504,1.1929716,136.1941596,286.72,73,127.6,70.9
38.07504,1.1929716,136.1941596,286.72,71,124.1,69
38.07504,1.2277116,136.1941596,286.72,85,148.5,82.5
38.07504,1.2277116,136.1941596,286.72,83,145,80.5
38.07504,1.2277116,136.1941596,286.72,81,141.5,78.6
38.07504,1.2277116,136.1941596,286.72,79,138,76.6
38.07504,1.2277116,136.1941596,286.72,77,134.5,74.7
38.07504,1.2277116,136.1941596,286.72,75,131.1,72.8
38.07504,1.2277116,136.1941596,286.72,73,127.6,70.9
38.07504,1.2277116,136.1941596,286.72,71,124.1,68.9
38.07504,1.2624516,136.1941596,286.72,85,148.5,82.4
38.07504,1.2624516,136.1941596,286.72,83,145,80.5
38.07504,1.2624516,136.1941596,286.72,81,141.5,78.5
38.07504,1.2624516,136.1941596,286.72,79,138,76.6
38.07504,1.2624516,136.1941596,286.72,77,134.5,74.6
38.07504,1.2624516,136.1941596,286.72,75,131.1,72.7
38.07504,1.2624516,136.1941596,286.72,73,127.6,70.8
38.07504,1.2624516,136.1941596,286.72,71,124.1,68.9
38.07504,1.2971916,136.1941596,286.72,85,148.5,82.3
38.07504,1.2971916,136.1941596,286.72,83,145,80.4
38.07504,1.2971916,136.1941596,286.72,81,141.5,78.4
38.07504,1.2971916,136.1941596,286.72,79,138,76.5
38.07504,1.2971916,136.1941596,286.72,77,134.5,74.6
38.07504,1.2971916,136.1941596,286.72,75,131.1,72.7
38.07504,1.2971916,136.1941596,286.72,73,127.6,70.7
38.07504,1.2971916,136.1941596,286.72,71,124.1,68.8
38.07504,1.3319316,136.1941596,286.72,85,148.5,82.3
38.07504,1.3319316,136.1941596,286.72,83,145,80.3
38.07504,1.3319316,136.1941596,286.72,81,141.5,78.4
38.07504,1.3319316,136.1941596,286.72,79,138,76.4
38.07504,1.3319316,136.1941596,286.72,77,134.5,74.5
38.07504,1.3319316,136.1941596,286.72,75,131.1,72.6
38.07504,1.3319316,136.1941596,286.72,73,127.6,70.7
38.07504,1.3319316,136.1941596,286.72,71,124.1,68.7
38.07504,1.3666716,136.1941596,286.72,85,148.5,82.2
38.07504,1.3666716,136.1941596,286.72,83,145,80.2
38.07504,1.3666716,136.1941596,286.72,81,141.5,78.3
38.07504,1.3666716,136.1941596,286.72,79,138,76.4
38.07504,1.3666716,136.1941596,286.72,77,134.5,74.4
38.07504,1.3666716,136.1941596,286.72,75,131.1,72.6
38.07504,1.3666716,136.1941596,286.72,73,127.6,70.6
38.07504,1.3666716,136.1941596,286.72,71,124.1,68.7
38.07504,1.4014116,136.1941596,286.72,85,148.5,82.1
38.07504,1.4014116,136.1941596,286.72,83,145,80.2
38.07504,1.4014116,136.1941596,286.72,81,141.5,78.2
38.07504,1.4014116,136.1941596,286.72,79,138,76.3
38.07504,1.4014116,136.1941596,286.72,77,134.5,74.4
38.07504,1.4014116,136.1941596,286.72,75,131.1,72.5
38.07504,1.4014116,136.1941596,286.72,73,127.6,70.6
38.07504,1.4014116,136.1941596,286.72,71,124.1,68.6
38.07504,1.4361516,136.1941596,286.72,85,148.5,82
38.07504,1.4361516,136.1941596,286.72,83,145,80.1
38.07504,1.4361516,136.1941596,286.72,81,141.5,78.2
38.07504,1.4361516,136.1941596,286.72,79,138,76.2
38.07504,1.4361516,136.1941596,286.72,77,134.5,74.3
38.07504,1.4361516,136.1941596,286.72,75,131.1,72.4
38.07504,1.4361516,136.1941596,286.72,73,127.6,70.5
38.07504,1.4361516,136.1941596,286.72,71,124.1,68.6
38.07504,1.1929716,136.1941596,291.2,85,148.5,82.5
38.07504,1.1929716,136.1941596,291.2,83,145,80.6
38.07504,1.1929716,136.1941596,291.2,81,141.5,78.7
38.07504,1.1929716,136.1941596,291.2,79,138,76.7
38.07504,1.1929716,136.1941596,291.2,77,134.5,74.8
38.07504,1.1929716,136.1941596,291.2,75,131.1,72.9
38.07504,1.1929716,136.1941596,291.2,73,127.6,70.9
38.07504,1.1929716,136.1941596,291.2,71,124.1,69
38.07504,1.2277116,136.1941596,291.2,85,148.5,82.5
38.07504,1.2277116,136.1941596,291.2,83,145,80.5
38.07504,1.2277116,136.1941596,291.2,81,141.5,78.6
38.07504,1.2277116,136.1941596,291.2,79,138,76.6
38.07504,1.2277116,136.1941596,291.2,77,134.5,74.7
38.07504,1.2277116,136.1941596,291.2,75,131.1,72.8
38.07504,1.2277116,136.1941596,291.2,73,127.6,70.9
38.07504,1.2277116,136.1941596,291.2,71,124.1,68.9
38.07504,1.2624516,136.1941596,291.2,85,148.5,82.4
38.07504,1.2624516,136.1941596,291.2,83,145,80.5
38.07504,1.2624516,136.1941596,291.2,81,141.5,78.5
38.07504,1.2624516,136.1941596,291.2,79,138,76.6
38.07504,1.2624516,136.1941596,291.2,77,134.5,74.6
38.07504,1.2624516,136.1941596,291.2,75,131.1,72.7
38.07504,1.2624516,136.1941596,291.2,73,127.6,70.8
38.07504,1.2624516,136.1941596,291.2,71,124.1,68.9
38.07504,1.2971916,136.1941596,291.2,85,148.5,82.3
38.07504,1.2971916,136.1941596,291.2,83,145,80.4
38.07504,1.2971916,136.1941596,291.2,81,141.5,78.4
38.07504,1.2971916,136.1941596,291.2,79,138,76.5
38.07504,1.2971916,136.1941596,291.2,77,134.5,74.6
38.07504,1.2971916,136.1941596,291.2,75,131.1,72.7
38.07504,1.2971916,136.1941596,291.2,73,127.6,70.7
38.07504,1.2971916,136.1941596,291.2,71,124.1,68.8
38.07504,1.3319316,136.1941596,291.2,85,148.5,82.3
38.07504,1.3319316,136.1941596,291.2,83,145,80.3
38.07504,1.3319316,136.1941596,291.2,81,141.5,78.4
38.07504,1.3319316,136.1941596,291.2,79,138,76.4
38.07504,1.3319316,136.1941596,291.2,77,134.5,74.5
38.07504,1.3319316,136.1941596,291.2,75,131.1,72.6
38.07504,1.3319316,136.1941596,291.2,73,127.6,70.7
38.07504,1.3319316,136.1941596,291.2,71,124.1,68.7
38.07504,1.3666716,136.1941596,291.2,85,148.5,82.2
38.07504,1.3666716,136.1941596,291.2,83,145,80.2
38.07504,1.3666716,136.1941596,291.2,81,141.5,78.3
38.07504,1.3666716,136.1941596,291.2,79,138,76.4
38.07504,1.3666716,136.1941596,291.2,77,134.5,74.4
38.07504,1.3666716,136.1941596,291.2,75,131.1,72.6
38.07504,1.3666716,136.1941596,291.2,73,127.6,70.6
38.07504,1.3666716,136.1941596,291.2,71,124.1,68.7
38.07504,1.4014116,136.1941596,291.2,85,148.5,82.1
38.07504,1.4014116,136.1941596,291.2,83,145,80.2
38.07504,1.4014116,136.1941596,291.2,81,141.5,78.2
38.07504,1.4014116,136.1941596,291.2,79,138,76.3
38.07504,1.4014116,136.1941596,291.2,77,134.5,74.4
38.07504,1.4014116,136.1941596,291.2,75,131.1,72.5
38.07504,1.4014116,136.1941596,291.2,73,127.6,70.6
38.07504,1.4014116,136.1941596,291.2,71,124.1,68.6
38.07504,1.4361516,136.1941596,291.2,85,148.5,82
38.07504,1.4361516,136.1941596,291.2,83,145,80.1
38.07504,1.4361516,136.1941596,291.2,81,141.5,78.2
38.07504,1.4361516,136.1941596,291.2,79,138,76.2
38.07504,1.4361516,136.1941596,291.2,77,134.5,74.3
38.07504,1.4361516,136.1941596,291.2,75,131.1,72.4
38.07504,1.4361516,136.1941596,291.2,73,127.6,70.5
38.07504,1.4361516,136.1941596,291.2,71,124.1,68.6
38.07504,1.1929716,136.1941596,295.68,85,148.5,82.5
38.07504,1.1929716,136.1941596,295.68,83,145,80.6
38.07504,1.1929716,136.1941596,295.68,81,141.5,78.7
38.07504,1.1929716,136.1941596,295.68,79,138,76.7
38.07504,1.1929716,136.1941596,295.68,77,134.5,74.8
38.07504,1.1929716,136.1941596,295.68,75,131.1,72.9
38.07504,1.1929716,136.1941596,295.68,73,127.6,70.9
38.07504,1.1929716,136.1941596,295.68,71,124.1,69
38.07504,1.2277116,136.1941596,295.68,85,148.5,82.5
38.07504,1.2277116,136.1941596,295.68,83,145,80.5
38.07504,1.2277116,136.1941596,295.68,81,141.5,78.6
38.07504,1.2277116,136.1941596,295.68,79,138,76.6
38.07504,1.2277116,136.1941596,295.68,77,134.5,74.7
38.07504,1.2277116,136.1941596,295.68,75,131.1,72.8
38.07504,1.2277116,136.1941596,295.68,73,127.6,70.9
38.07504,1.2277116,136.1941596,295.68,71,124.1,68.9
38.07504,1.2624516,136.1941596,295.68,85,148.5,82.4
38.07504,1.2624516,136.1941596,295.68,83,145,80.5
38.07504,1.2624516,136.1941596,295.68,81,141.5,78.5
38.07504,1.2624516,136.1941596,295.68,79,138,76.6
38.07504,1.2624516,136.1941596,295.68,77,134.5,74.6
38.07504,1.2624516,136.1941596,295.68,75,131.1,72.7
38.07504,1.2624516,136.1941596,295.68,73,127.6,70.8
38.07504,1.2624516,136.1941596,295.68,71,124.1,68.9
38.07504,1.2971916,136.1941596,295.68,85,148.5,82.3
38.07504,1.2971916,136.1941596,295.68,83,145,80.4
38.07504,1.2971916,136.1941596,295.68,81,141.5,78.4
38.07504,1.2971916,136.1941596,295.68,79,138,76.5
38.07504,1.2971916,136.1941596,295.68,77,134.5,74.6
38.07504,1.2971916,136.1941596,295.68,75,131.1,72.7
38.07504,1.2971916,136.1941596,295.68,73,127.6,70.7
38.07504,1.2971916,136.1941596,295.68,71,124.1,68.8
38.07504,1.3319316,136.1941596,295.68,85,148.5,82.3
38.07504,1.3319316,136.1941596,295.68,83,145,80.3
38.07504,1.3319316,136.1941596,295.68,81,141.5,78.4
38.07504,1.3319316,136.1941596,295.68,79,138,76.4
38.07504,1.3319316,136.1941596,295.68,77,134.5,74.5
38.07504,1.3319316,136.1941596,295.68,75,131.1,72.6
38.07504,1.3319316,136.1941596,295.68,73,127.6,70.7
38.07504,1.3319316,136.1941596,295.68,71,124.1,68.7
38.07504,1.3666716,136.1941596,295.68,85,148.5,82.2
38.07504,1.3666716,136.1941596,295.68,83,145,80.2
38.07504,1.3666716,136.1941596,295.68,81,141.5,78.3
38.07504,1.3666716,136.1941596,295.68,79,138,76.4
38.07504,1.3666716,136.1941596,295.68,77,134.5,74.4
38.07504,1.3666716,136.1941596,295.68,75,131.1,72.6
38.07504,1.3666716,136.1941596,295.68,73,127.6,70.6
38.07504,1.3666716,136.1941596,295.68,71,124.1,68.7
38.07504,1.4014116,136.1941596,295.68,85,148.5,82.1
38.07504,1.4014116,136.1941596,295.68,83,145,80.2
38.07504,1.4014116,136.1941596,295.68,81,141.5,78.2
38.07504,1.4014116,136.1941596,295.68,79,138,76.3
38.07504,1.4014116,136.1941596,295.68,77,134.5,74.4
38.07504,1.4014116,136.1941596,295.68,75,131.1,72.5
38.07504,1.4014116,136.1941596,295.68,73,127.6,70.6
38.07504,1.4014116,136.1941596,295.68,71,124.1,68.6
38.07504,1.4361516,136.1941596,295.68,85,148.5,82
38.07504,1.4361516,136.1941596,295.68,83,145,80.1
38.07504,1.4361516,136.1941596,295.68,81,141.5,78.2
38.07504,1.4361516,136.1941596,295.68,79,138,76.2
38.07504,1.4361516,136.1941596,295.68,77,134.5,74.3
38.07504,1.4361516,136.1941596,295.68,75,131.1,72.4
38.07504,1.4361516,136.1941596,295.68,73,127.6,70.5
38.07504,1.4361516,136.1941596,295.68,71,124.1,68.6
38.07504,1.1929716,136.1941596,300.16,85,148.5,82.5
38.07504,1.1929716,136.1941596,300.16,83,145,80.6
38.07504,1.1929716,136.1941596,300.16,81,141.5,78.7
38.07504,1.1929716,136.1941596,300.16,79,138,76.7
38.07504,1.1929716,136.1941596,300.16,77,134.5,74.8
38.07504,1.1929716,136.1941596,300.16,75,131.1,72.9
38.07504,1.1929716,136.1941596,300.16,73,127.6,70.9
38.07504,1.1929716,136.1941596,300.16,71,124.1,69
38.07504,1.2277116,136.1941596,300.16,85,148.5,82.5
38.07504,1.2277116,136.1941596,300.16,83,145,80.5
38.07504,1.2277116,136.1941596,300.16,81,141.5,78.6
38.07504,1.2277116,136.1941596,300.16,79,138,76.6
38.07504,1.2277116,136.1941596,300.16,77,134.5,74.7
38.07504,1.2277116,136.1941596,300.16,75,131.1,72.8
38.07504,1.2277116,136.1941596,300.16,73,127.6,70.9
38.07504,1.2277116,136.1941596,300.16,71,124.1,68.9
38.07504,1.2624516,136.1941596,300.16,85,148.5,82.4
38.07504,1.2624516,136.1941596,300.16,83,145,80.5
38.07504,1.2624516,136.1941596,300.16,81,141.5,78.5
38.07504,1.2624516,136.1941596,300.16,79,138,76.6
38.07504,1.2624516,136.1941596,300.16,77,134.5,74.6
38.07504,1.2624516,136.1941596,300.16,75,131.1,72.7
38.07504,1.2624516,136.1941596,300.16,73,127.6,70.8
38.07504,1.2624516,136.1941596,300.16,71,124.1,68.9
38.07504,1.2971916,136.1941596,300.16,85,148.5,82.3
38.07504,1.2971916,136.1941596,300.16,83,145,80.4
38.07504,1.2971916,136.1941596,300.16,81,141.5,78.4
38.07504,1.2971916,136.1941596,300.16,79,138,76.5
38.07504,1.2971916,136.1941596,300.16,77,134.5,74.6
38.07504,1.2971916,136.1941596,300.16,75,131.1,72.7
38.07504,1.2971916,136.1941596,300.16,73,127.6,70.7
38.07504,1.2971916,136.1941596,300.16,71,124.1,68.8
38.07504,1.3319316,136.1941596,300.16,85,148.5,82.3
38.07504,1.3319316,136.1941596,300.16,83,145,80.3
38.07504,1.3319316,136.1941596,300.16,81,141.5,78.4
38.07504,1.3319316,136.1941596,300.16,79,138,76.4
38.07504,1.3319316,136.1941596,300.16,77,134.5,74.5
38.07504,1.3319316,136.1941596,300.16,75,131.1,72.6
38.07504,1.3319316,136.1941596,300.16,73,127.6,70.7
38.07504,1.3319316,136.1941596,300.16,71,124.1,68.7
38.07504,1.3666716,136.1941596,300.16,85,148.5,82.2
38.07504,1.3666716,136.1941596,300.16,83,145,80.2
38.07504,1.3666716,136.1941596,300.16,81,141.5,78.3
38.07504,1.3666716,136.1941596,300.16,79,138,76.4
38.07504,1.3666716,136.1941596,300.16,77,134.5,74.4
38.07504,1.3666716,136.1941596,300.16,75,131.1,72.6
38.07504,1.3666716,136.1941596,300.16,73,127.6,70.6
38.07504,1.3666716,136.1941596,300.16,71,124.1,68.7
38.07504,1.4014116,136.1941596,300.16,85,148.5,82.1
38.07504,1.4014116,136.1941596,300.16,83,145,80.2
38.07504,1.4014116,136.1941596,300.16,81,141.5,78.2
38.07504,1.4014116,136.1941596,300.16,79,138,76.3
38.07504,1.4014116,136.1941596,300.16,77,134.5,74.4
38.07504,1.4014116,136.1941596,300.16,75,131.1,72.5
38.07504,1.4014116,136.1941596,300.16,73,127.6,70.6
38.07504,1.4014116,136.1941596,300.16,71,124.1,68.6
38.07504,1.4361516,136.1941596,300.16,85,148.5,82
38.07504,1.4361516,136.1941596,300.16,83,145,80.1
38.07504,1.4361516,136.1941596,300.16,81,141.5,78.2
38.07504,1.4361516,136.1941596,300.16,79,138,76.2
38.07504,1.4361516,136.1941596,300.16,77,134.5,74.3
38.07504,1.4361516,136.1941596,300.16,75,131.1,72.4
38.07504,1.4361516,136.1941596,300.16,73,127.6,70.5
38.07504,1.4361516,136.1941596,300.16,71,124.1,68.6
38.07504,1.1929716,136.1941596,304.64,85,148.5,82.5
38.07504,1.1929716,136.1941596,304.64,83,145,80.6
38.07504,1.1929716,136.1941596,304.64,81,141.5,78.7
38.07504,1.1929716,136.1941596,304.64,79,138,76.7
38.07504,1.1929716,136.1941596,304.64,77,134.5,74.8
38.07504,1.1929716,136.1941596,304.64,75,131.1,72.9
38.07504,1.1929716,136.1941596,304.64,73,127.6,70.9
38.07504,1.1929716,136.1941596,304.64,71,124.1,69
38.07504,1.2277116,136.1941596,304.64,85,148.5,82.5
38.07504,1.2277116,136.1941596,304.64,83,145,80.5
38.07504,1.2277116,136.1941596,304.64,81,141.5,78.6
38.07504,1.2277116,136.1941596,304.64,79,138,76.6
38.07504,1.2277116,136.1941596,304.64,77,134.5,74.7
38.07504,1.2277116,136.1941596,304.64,75,131.1,72.8
38.07504,1.2277116,136.1941596,304.64,73,127.6,70.9
38.07504,1.2277116,136.1941596,304.64,71,124.1,68.9
38.07504,1.2624516,136.1941596,304.64,85,148.5,82.4
38.07504,1.2624516,136.1941596,304.64,83,145,80.5
38.07504,1.2624516,136.1941596,304.64,81,141.5,78.5
38.07504,1.2624516,136.1941596,304.64,79,138,76.6
38.07504,1.2624516,136.1941596,304.64,77,134.5,74.6
38.07504,1.2624516,136.1941596,304.64,75,131.1,72.7
38.07504,1.2624516,136.1941596,304.64,73,127.6,70.8
38.07504,1.2624516,136.1941596,304.64,71,124.1,68.9
38.07504,1.2971916,136.1941596,304.64,85,148.5,82.3
38.07504,1.2971916,136.1941596,304.64,83,145,80.4
38.07504,1.2971916,136.1941596,304.64,81,141.5,78.4
38.07504,1.2971916,136.1941596,304.64,79,138,76.5
38.07504,1.2971916,136.1941596,304.64,77,134.5,74.6
38.07504,1.2971916,136.1941596,304.64,75,131.1,72.7
38.07504,1.2971916,136.1941596,304.64,73,127.6,70.7
38.07504,1.2971916,136.1941596,304.64,71,124.1,68.8
38.07504,1.3319316,136.1941596,304.64,85,148.5,82.3
38.07504,1.3319316,136.1941596,304.64,83,145,80.3
38.07504,1.3319316,136.1941596,304.64,81,141.5,78.4
38.07504,1.3319316,136.1941596,304.64,79,138,76.4
38.07504,1.3319316,136.1941596,304.64,77,134.5,74.5
38.07504,1.3319316,136.1941596,304.64,75,131.1,72.6
38.07504,1.3319316,136.1941596,304.64,73,127.6,70.7
38.07504,1.3319316,136.1941596,304.64,71,124.1,68.7
38.07504,1.3666716,136.1941596,304.64,85,148.5,82.2
38.07504,1.3666716,136.1941596,304.64,83,145,80.2
38.07504,1.3666716,136.1941596,304.64,81,141.5,78.3
38.07504,1.3666716,136.1941596,304.64,79,138,76.4
38.07504,1.3666716,136.1941596,304.64,77,134.5,74.4
38.07504,1.3666716,136.1941596,304.64,75,131.1,72.6
38.07504,1.3666716,136.1941596,304.64,73,127.6,70.6
38.07504,1.3666716,136.1941596,304.64,71,124.1,68.7
38.07504,1.4014116,136.1941596,304.64,85,148.5,82.1
38.07504,1.4014116,136.1941596,304.64,83,145,80.2
38.07504,1.4014116,136.1941596,304.64,81,141.5,78.2
38.07504,1.4014116,136.1941596,304.64,79,138,76.3
38.07504,1.4014116,136.1941596,304.64,77,134.5,74.4
38.07504,1.4014116,136.1941596,304.64,75,131.1,72.5
38.07504,1.4014116,136.1941596,304.64,73,127.6,70.6
38.07504,1.4014116,136.1941596,304.64,71,124.1,68.6
38.07504,1.4361516,136.1941596,304.64,85,148.5,82
